trans_id,time,subtotal,tip,total
B285-7049,1:01 PM,,,
B269-1135,2:19 PM,,,
B324-0806,1:40 PM,,,
B854-0548,1:36 PM,,,
B463-0942,6:26 AM,,,
B302-9903,8:59 AM,,,
B679-8565,5:23 AM,,,
B337-9425,4:34 AM,,,
B932-5139,2:34 PM,,,
B268-4255,9:09 AM,,,
B182-6709,4:26 AM,,,
B236-0363,8:15 AM,,,
B473-8994,2:25 PM,,,
B055-3065,12:59 PM,,,
B602-8470,11:38 AM,,,
B271-6258,6:08 AM,,,
B399-7307,6:38 AM,,,
B961-8219,2:37 PM,,,
B493-0769,7:33 AM,,,
B141-7334,7:39 AM,,,
B890-1517,2:16 AM,,,
B760-8496,10:12 AM,,,
B806-8012,1:00 PM,,,
B305-2414,11:37 AM,,,
B464-2241,7:35 AM,,,
B413-6499,5:22 AM,,,
B682-1936,3:24 AM,,,
B218-1506,4:06 PM,,,
B859-3140,4:19 AM,,,
B567-5838,3:12 AM,,,
B100-9314,5:16 AM,,,
B010-3078,2:21 AM,,,
B249-0251,1:20 PM,,,
B281-9332,3:51 AM,,,
B031-2422,1:21 PM,,,
B372-6343,4:53 AM,,,
B336-9548,9:04 AM,,,
B963-9480,2:24 PM,,,
B652-3529,4:44 PM,,,
B133-4572,6:27 AM,,,
B340-5162,6:07 AM,,,
B225-5683,11:17 AM,,,
B278-2573,1:34 PM,,,
B607-1286,12:41 PM,,,
B181-6366,8:10 AM,,,
B425-8989,12:04 PM,,,
B122-7212,10:45 AM,,,
B267-7715,2:59 PM,,,
B216-5861,6:34 AM,,,
B284-7121,12:04 PM,,,
B228-3610,4:43 PM,,,
B096-1089,5:33 AM,,,
B501-1626,2:42 AM,,,
B948-1447,8:02 AM,,,
B357-0464,9:51 AM,,,
B928-0825,8:40 AM,,,
B233-9433,3:35 AM,,,
B159-2805,8:19 AM,,,
B787-6176,5:34 AM,,,
B999-2490,8:34 AM,,,
B712-4637,3:52 PM,,,
B769-9068,9:43 AM,,,
B339-1189,3:00 PM,,,
B186-1469,8:56 AM,,,
B315-8923,3:37 AM,,,
B573-8251,5:05 AM,,,
B611-6515,4:30 PM,,,
B119-7820,1:56 PM,,,
B705-1907,7:09 AM,,,
B486-6507,11:44 AM,,,
B344-6512,9:58 AM,,,
B606-9245,9:08 AM,,,
B558-2951,5:23 AM,,,
B162-5557,9:56 AM,,,
B713-8103,5:13 AM,,,
B316-6483,6:21 AM,,,
B500-1811,3:44 PM,,,
B204-4977,9:46 AM,,,
B805-8671,2:21 AM,,,
B924-1626,3:37 PM,,,
B311-7908,4:43 PM,,,
B146-5047,2:37 PM,,,
B128-0624,4:49 AM,,,
B340-5941,8:13 AM,,,
B396-3315,10:45 AM,,,
B519-8991,4:54 AM,,,
B469-9848,3:48 AM,,,
B404-6009,4:57 AM,,,
B771-3722,4:14 AM,,,
B528-8418,4:34 AM,,,
B556-8769,4:07 PM,,,
B858-2930,2:56 AM,,,
B340-9343,1:08 PM,,,
B654-6369,8:59 AM,,,
B403-1268,7:22 AM,,,
B785-3012,6:45 AM,,,
B381-4063,2:14 PM,,,
B530-3426,12:34 PM,,,
B288-2655,7:13 AM,,,
B419-4168,3:04 AM,,,
B157-8416,4:44 PM,,,
B631-6103,12:25 PM,,,
B191-1442,1:35 PM,,,
B888-9721,2:11 AM,,,
B751-0674,7:58 AM,,,
B507-5345,2:40 AM,,,
B883-3080,1:21 PM,,,
B391-7420,1:21 PM,,,
B309-5232,6:00 AM,,,
B377-0975,4:23 PM,,,
B951-3481,2:51 AM,,,
B218-0791,10:59 AM,,,
B074-1323,3:23 AM,,,
B623-2113,11:47 AM,,,
B822-1808,2:57 PM,,,
B245-3709,7:28 AM,,,
B650-1202,4:48 PM,,,
B018-1076,3:11 PM,,,
B183-9728,12:35 PM,,,
B637-3131,9:04 AM,,,
B591-0143,4:56 AM,,,
B616-1455,8:22 AM,,,
B965-8382,1:41 PM,,,
B630-4971,3:25 PM,,,
B612-9368,6:47 AM,,,
B453-3961,3:06 AM,,,
B899-7284,12:49 PM,,,
B155-7199,12:48 PM,,,
B069-6603,10:18 AM,,,
B752-8082,12:19 PM,,,
B763-3273,7:40 AM,,,
B447-3624,3:15 AM,,,
B879-8787,7:01 AM,,,
B587-5036,11:05 AM,,,
B835-6950,9:34 AM,,,
B970-8659,7:07 AM,,,
B980-1981,11:06 AM,,,
B133-4967,1:58 PM,,,
B215-2352,6:01 AM,,,
B742-6771,6:24 AM,,,
B451-2067,2:26 PM,,,
B961-4051,4:32 AM,,,
B965-0534,1:18 PM,,,
B485-8011,7:23 AM,,,
B026-4307,7:42 AM,,,
B653-2466,5:38 AM,,,
B127-8541,9:39 AM,,,
B167-3148,12:38 PM,,,
B499-0581,10:18 AM,,,
B928-2725,1:57 PM,,,
B033-4316,6:57 AM,,,
B279-4221,1:06 PM,,,
B119-3724,4:04 PM,,,
B315-0469,6:13 AM,,,
B940-2030,4:20 PM,,,
B062-8179,2:47 AM,,,
B860-4991,9:50 AM,,,
B124-0252,2:49 PM,,,
B497-3695,10:48 AM,,,
B440-8648,10:11 AM,,,
B917-5014,2:27 PM,,,
B806-7890,12:46 PM,,,
B983-8446,11:24 AM,,,
B760-4273,11:03 AM,,,
B714-2638,11:36 AM,,,
B265-1615,7:36 AM,,,
B451-0274,1:14 PM,,,
B016-5396,4:25 PM,,,
B389-4579,3:09 PM,,,
B719-9145,2:20 AM,,,
B925-9114,5:24 AM,,,
B241-8724,5:16 AM,,,
B426-8925,10:10 AM,,,
B872-3262,2:04 PM,,,
B542-2497,2:06 AM,,,
B101-3208,10:26 AM,,,
B199-6118,4:16 AM,,,
B875-2641,10:33 AM,,,
B255-5308,7:38 AM,,,
B195-9928,8:12 AM,,,
B519-7843,2:04 AM,,,
B495-6711,4:52 AM,,,
B317-3856,4:44 PM,,,
B557-5517,11:39 AM,,,
B552-8102,3:09 PM,,,
B415-0715,3:13 AM,,,
B233-7081,8:58 AM,,,
B839-8171,6:38 AM,,,
B803-8814,7:55 AM,,,
B543-9982,8:24 AM,,,
B021-4120,11:49 AM,,,
B542-1704,12:52 PM,,,
B045-7058,4:19 PM,,,
B944-1627,2:10 AM,,,
B673-0429,10:44 AM,,,
B414-2002,11:23 AM,,,
B699-7657,3:03 PM,,,
B946-2507,2:26 AM,,,
B007-2199,10:12 AM,,,
B113-0112,3:23 AM,,,
B603-8676,4:01 PM,,,
B324-6295,10:00 AM,,,
B383-6459,3:07 AM,,,
B041-1358,10:41 AM,,,
B323-3886,3:22 AM,,,
B163-0239,8:57 AM,,,
B851-6535,8:08 AM,,,
B781-5287,4:46 AM,,,
B313-8683,4:07 PM,,,
B078-6326,4:15 PM,,,
B808-6650,3:08 PM,,,
B543-1872,2:47 AM,,,
B864-4206,6:35 AM,,,
B371-1331,3:41 AM,,,
B237-9304,12:41 PM,,,
B250-2151,3:34 AM,,,
B804-1927,8:37 AM,,,
B651-5329,10:05 AM,,,
B024-0127,7:47 AM,,,
B045-6752,8:32 AM,,,
B283-1767,2:35 PM,,,
B449-4662,12:36 PM,,,
B455-3913,1:40 PM,,,
B908-6467,4:23 PM,,,
B260-7101,5:02 AM,,,
B918-2823,3:21 AM,,,
B856-1343,4:42 AM,,,
B809-2532,6:06 AM,,,
B228-7978,5:31 AM,,,
B518-4768,3:18 PM,,,
B512-7260,7:45 AM,,,
B796-7471,2:08 AM,,,
B490-7566,4:58 AM,,,
B461-6916,2:37 AM,,,
B792-6520,7:09 AM,,,
B272-3782,3:56 PM,,,
B244-2898,4:49 AM,,,
B359-7902,3:44 AM,,,
B737-0557,11:20 AM,,,
B739-7372,4:15 AM,,,
B376-5846,6:51 AM,,,
B072-6496,11:35 AM,,,
B240-9942,8:11 AM,,,
B278-3609,10:10 AM,,,
B494-7510,9:11 AM,,,
B016-2806,4:40 PM,,,
B865-2979,7:28 AM,,,
B985-2112,2:56 AM,,,
B373-8618,10:47 AM,,,
B061-1196,10:19 AM,,,
B359-0888,7:42 AM,,,
B336-5679,3:22 AM,,,
B412-2267,8:19 AM,,,
B113-2162,7:05 AM,,,
B923-6142,7:40 AM,,,
B563-8887,4:02 AM,,,
B499-6558,6:37 AM,,,
B940-4678,3:28 AM,,,
B654-2134,11:08 AM,,,
B067-3827,3:49 PM,,,
B747-5574,5:44 AM,,,
B417-4598,7:34 AM,,,
B557-7906,5:04 AM,,,
B131-0439,2:40 PM,,,
B995-2645,9:15 AM,,,
B660-5269,4:01 AM,,,
B175-5905,2:55 AM,,,
B896-6331,4:15 PM,,,
B305-4256,10:06 AM,,,
B149-9925,8:14 AM,,,
B808-4424,7:15 AM,,,
B185-8131,10:20 AM,,,
B218-5325,2:19 PM,,,
B352-2405,1:09 PM,,,
B639-0892,10:04 AM,,,
B387-3814,2:28 PM,,,
B941-5011,4:57 AM,,,
B786-8942,4:00 PM,,,
B811-4922,7:17 AM,,,
B529-2728,9:30 AM,,,
B884-4944,9:22 AM,,,
B308-1503,11:55 AM,,,
B012-7170,4:44 AM,,,
B158-8702,10:10 AM,,,
B459-7004,3:12 PM,,,
B820-5250,6:29 AM,,,
B377-7721,5:04 AM,,,
B260-4810,4:28 AM,,,
B469-2057,5:31 AM,,,
B301-5052,3:29 AM,,,
B011-0294,4:47 AM,,,
B666-5962,9:46 AM,,,
B992-4260,6:13 AM,,,
B194-5121,11:11 AM,,,
B729-7780,8:17 AM,,,
B359-2904,4:41 AM,,,
B426-9240,4:13 AM,,,
B511-8351,12:44 PM,,,
B393-3688,10:04 AM,,,
B423-3806,5:32 AM,,,
B245-7880,1:06 PM,,,
B752-4054,11:10 AM,,,
B681-1233,9:05 AM,,,
B283-7311,2:21 AM,,,
B535-9379,10:17 AM,,,
B267-4690,5:25 AM,,,
B181-1669,5:57 AM,,,
B047-5795,9:38 AM,,,
B358-3595,9:40 AM,,,
B839-4235,5:07 AM,,,
B294-5921,1:53 PM,,,
B927-6047,11:22 AM,,,
B251-4568,12:28 PM,,,
B882-9498,1:31 PM,,,
B961-1518,10:04 AM,,,
B604-1705,10:23 AM,,,
B318-7919,3:58 PM,,,
B251-2772,9:28 AM,,,
B752-8094,11:25 AM,,,
B873-2712,11:23 AM,,,
B878-7647,2:33 AM,,,
B770-4243,5:46 AM,,,
B864-4276,11:09 AM,,,
B523-2707,7:53 AM,,,
B777-2277,9:01 AM,,,
B073-6820,11:41 AM,,,
B278-3693,6:56 AM,,,
B107-1003,6:48 AM,,,
B297-8504,3:13 PM,,,
B346-0057,4:33 AM,,,
B893-9527,2:06 PM,,,
B990-2017,4:18 AM,,,
B346-5032,10:15 AM,,,
B580-8997,10:31 AM,,,
B272-4071,2:55 PM,,,
B592-1049,1:09 PM,,,
B930-2825,8:17 AM,,,
B477-6259,1:02 PM,,,
B284-1746,1:24 PM,,,
B915-6690,7:19 AM,,,
B045-9516,10:51 AM,,,
B095-6136,2:39 PM,,,
B842-6781,8:28 AM,,,
B518-0534,3:16 AM,,,
B148-1202,9:21 AM,,,
B711-5677,8:42 AM,,,
B624-6141,8:38 AM,,,
B390-5932,12:27 PM,,,
B964-6378,11:52 AM,,,
B854-0216,8:25 AM,,,
B203-0969,2:26 PM,,,
B825-2715,11:22 AM,,,
B892-1181,11:51 AM,,,
B281-6490,8:03 AM,,,
B216-8059,1:34 PM,,,
B661-3926,12:49 PM,,,
B519-1120,10:20 AM,,,
B771-1881,10:26 AM,,,
B661-0038,4:40 AM,,,
B495-8573,4:52 AM,,,
B573-3200,3:30 PM,,,
B435-2985,3:51 PM,,,
B674-3241,3:13 PM,,,
B318-1920,1:18 PM,,,
B579-5158,11:58 AM,,,
B187-7883,2:03 AM,,,
B427-9273,12:03 PM,,,
B354-3532,4:44 PM,,,
B554-4304,5:13 AM,,,
B005-3211,11:49 AM,,,
B459-1349,2:45 AM,,,
B710-6244,11:49 AM,,,
B829-4636,1:34 PM,,,
B746-3441,8:20 AM,,,
B831-3233,9:32 AM,,,
B854-4069,8:17 AM,,,
B091-4400,1:51 PM,,,
B689-0044,3:32 PM,,,
B163-9004,6:26 AM,,,
B989-8512,8:14 AM,,,
B673-6922,9:57 AM,,,
B508-5910,12:28 PM,,,
B756-4402,6:55 AM,,,
B808-7793,3:47 AM,,,
B207-1435,1:29 PM,,,
B740-1307,5:19 AM,,,
B005-0355,8:56 AM,,,
B493-2775,9:37 AM,,,
B596-1108,2:50 AM,,,
B533-8017,4:41 PM,,,
B120-8860,6:08 AM,,,
B044-5346,11:35 AM,,,
B560-4445,3:34 PM,,,
B865-8064,11:03 AM,,,
B896-9362,9:40 AM,,,
B622-6213,1:53 PM,,,
B900-5266,2:44 PM,,,
B016-2061,9:12 AM,,,
B368-8318,5:25 AM,,,
B102-9937,5:51 AM,,,
B377-1684,3:35 PM,,,
B780-1159,3:21 AM,,,
B723-8358,11:51 AM,,,
B309-1635,3:28 PM,,,
B312-8580,10:34 AM,,,
B183-2551,4:52 PM,,,
B049-8472,8:22 AM,,,
B779-3458,9:32 AM,,,
B351-8794,4:06 AM,,,
B988-7876,3:52 AM,,,
B442-1137,4:16 PM,,,
B851-1404,6:15 AM,,,
B604-2640,7:29 AM,,,
B233-5989,12:57 PM,,,
B393-9014,9:13 AM,,,
B229-9757,11:19 AM,,,
B888-1343,4:07 AM,,,
B800-4017,3:28 PM,,,
B122-7600,1:06 PM,,,
B408-5080,6:06 AM,,,
B955-1730,7:50 AM,,,
B394-6618,2:59 PM,,,
B934-5961,5:56 AM,,,
B402-5963,8:38 AM,,,
B689-9875,2:56 AM,,,
B880-3794,11:50 AM,,,
B973-5931,10:14 AM,,,
B699-6742,11:27 AM,,,
B114-1093,7:05 AM,,,
B908-3025,9:41 AM,,,
B495-2130,8:34 AM,,,
B333-6474,3:49 AM,,,
B287-1223,1:01 PM,,,
B749-4068,7:37 AM,,,
B671-2956,2:42 PM,,,
B190-6259,6:14 AM,,,
B121-2384,1:37 PM,,,
B844-4207,9:53 AM,,,
B147-9891,8:37 AM,,,
B906-9566,5:12 AM,,,
B449-9010,1:09 PM,,,
B809-8412,12:45 PM,,,
B057-9570,5:19 AM,,,
B733-1250,10:19 AM,,,
B122-0985,3:31 AM,,,
B842-7418,12:09 PM,,,
B052-9937,2:59 AM,,,
B033-0375,3:35 PM,,,
B703-6763,2:18 AM,,,
B996-4628,2:14 PM,,,
B412-0964,3:42 AM,,,
B432-9510,9:00 AM,,,
B957-7569,4:18 PM,,,
B818-7867,5:36 AM,,,
B570-2522,4:30 AM,,,
B385-7633,2:17 PM,,,
B485-7152,10:05 AM,,,
B895-2258,11:00 AM,,,
B952-2416,2:15 AM,,,
B410-6720,2:09 PM,,,
B413-5944,3:44 AM,,,
B001-5755,11:47 AM,,,
B473-2475,9:51 AM,,,
B141-6627,11:39 AM,,,
B584-1083,4:35 PM,,,
B428-8604,1:40 PM,,,
B463-6604,11:04 AM,,,
B118-7311,2:20 AM,,,
B588-7379,2:00 AM,,,
B545-7081,4:02 AM,,,
B017-7093,11:13 AM,,,
B796-2767,6:33 AM,,,
B742-9259,1:52 PM,,,
B037-5438,8:20 AM,,,
B881-1997,6:54 AM,,,
B494-1918,4:48 PM,,,
B728-1487,4:49 AM,,,
B725-0647,7:08 AM,,,
B796-2236,8:10 AM,,,
B615-7608,3:23 AM,,,
B046-0164,4:03 AM,,,
B803-1727,5:19 AM,,,
B694-9954,5:47 AM,,,
B830-4823,4:06 PM,,,
B615-8730,12:23 PM,,,
B277-1906,10:01 AM,,,
B627-4648,7:31 AM,,,
B631-2734,7:40 AM,,,
B918-8726,9:40 AM,,,
B789-7352,1:04 PM,,,
B449-9252,11:31 AM,,,
B161-7992,6:59 AM,,,
B423-2189,5:22 AM,,,
B146-3776,2:55 AM,,,
B894-7802,4:52 PM,,,
B012-5868,2:46 PM,,,
B829-7747,12:20 PM,,,
B347-4733,2:27 AM,,,
B720-2454,3:34 PM,,,
B538-3227,6:34 AM,,,
B849-2477,8:36 AM,,,
B313-8947,4:40 PM,,,
B237-1125,5:08 AM,,,
B527-5568,1:26 PM,,,
B338-1951,9:58 AM,,,
B409-3875,3:30 AM,,,
B671-5934,6:29 AM,,,
B567-9486,1:28 PM,,,
B553-3747,2:03 PM,,,
B781-0364,3:31 AM,,,
B347-7486,11:45 AM,,,
B486-3145,6:05 AM,,,
B202-8198,6:30 AM,,,
B434-0752,4:31 AM,,,
B975-8799,10:45 AM,,,
B762-7686,3:03 AM,,,
B353-8735,3:49 AM,,,
B825-6452,6:08 AM,,,
B868-5385,3:47 PM,,,
B931-6265,1:45 PM,,,
B353-7862,2:54 PM,,,
B427-5858,6:10 AM,,,
B400-5311,9:52 AM,,,
B475-1873,7:00 AM,,,
B525-4863,2:02 AM,,,
B688-9170,5:18 AM,,,
B416-4874,10:10 AM,,,
B292-0763,2:14 PM,,,
B154-8518,11:07 AM,,,
B360-1852,2:05 AM,,,
B685-6978,12:14 PM,,,
B462-1704,8:44 AM,,,
B065-6124,7:57 AM,,,
B733-9207,9:08 AM,,,
B276-6677,7:08 AM,,,
B452-7222,8:16 AM,,,
B429-7543,9:45 AM,,,
B643-6464,10:35 AM,,,
B053-4937,12:37 PM,,,
B640-8276,7:55 AM,,,
B679-2189,10:12 AM,,,
B562-1886,1:38 PM,,,
B815-5691,3:05 AM,,,
B728-5516,2:55 AM,,,
B146-4025,7:58 AM,,,
B273-9294,3:37 PM,,,
B800-8402,12:21 PM,,,
B887-0630,2:43 PM,,,
B727-3589,3:06 AM,,,
B240-6730,3:59 AM,,,
B578-9293,11:48 AM,,,
B437-4987,11:13 AM,,,
B846-2811,5:54 AM,,,
B158-1603,3:40 AM,,,
B949-0626,9:32 AM,,,
B072-0208,3:51 PM,,,
B710-7714,3:37 AM,,,
B141-9573,4:56 PM,,,
B626-0501,12:59 PM,,,
B479-6974,3:41 PM,,,
B148-7417,10:39 AM,,,
B049-6311,6:25 AM,,,
B251-4619,5:59 AM,,,
B126-3417,11:05 AM,,,
B676-8368,5:35 AM,,,
B937-8771,4:44 PM,,,
B201-9092,3:43 AM,,,
B333-4307,9:36 AM,,,
B152-8637,4:25 PM,,,
B571-0636,6:44 AM,,,
B155-1634,1:39 PM,,,
B894-4488,1:18 PM,,,
B756-6519,5:34 AM,,,
B281-6458,4:16 PM,,,
B894-2457,3:53 PM,,,
B744-3496,4:57 AM,,,
B278-2287,10:25 AM,,,
B544-4048,3:39 PM,,,
B134-6296,10:56 AM,,,
B236-6767,8:35 AM,,,
B431-9230,3:36 AM,,,
B946-2894,12:39 PM,,,
B524-3072,3:25 PM,,,
B375-0808,2:47 PM,,,
B397-3481,6:57 AM,,,
B877-5169,4:30 PM,,,
B716-8908,11:11 AM,,,
B104-8379,8:11 AM,,,
B812-9533,3:16 AM,,,
B325-3621,1:36 PM,,,
B515-5824,11:19 AM,,,
B384-3323,6:25 AM,,,
B199-6906,5:27 AM,,,
B197-8250,2:42 PM,,,
B461-9837,11:53 AM,,,
B852-6417,8:16 AM,,,
B445-3621,3:04 PM,,,
B717-5961,11:11 AM,,,
B797-1681,6:11 AM,,,
B218-4951,1:26 PM,,,
B584-9714,1:25 PM,,,
B757-6642,4:26 PM,,,
B608-6235,7:50 AM,,,
B193-0515,2:46 AM,,,
B539-7413,6:50 AM,,,
B734-1930,11:56 AM,,,
B740-7733,6:33 AM,,,
B500-9175,12:05 PM,,,
B340-7203,4:58 AM,,,
B842-3393,10:13 AM,,,
B797-9682,7:24 AM,,,
B859-6938,12:59 PM,,,
B246-6894,11:46 AM,,,
B562-2512,3:03 PM,,,
B201-5856,6:22 AM,,,
B433-3236,2:08 PM,,,
B800-0860,12:01 PM,,,
B444-2181,3:07 PM,,,
B168-7305,1:35 PM,,,
B652-2162,2:06 AM,,,
B351-2598,2:05 PM,,,
B924-6769,12:49 PM,,,
B870-1110,10:43 AM,,,
B709-1879,7:43 AM,,,
B251-8580,12:46 PM,,,
B359-7451,7:21 AM,,,
B700-5160,5:38 AM,,,
B520-2381,12:05 PM,,,
B747-3141,12:15 PM,,,
B921-1028,2:17 PM,,,
B250-9373,2:28 PM,,,
B640-0893,10:21 AM,,,
B944-3386,7:42 AM,,,
B520-4700,10:08 AM,,,
B875-8284,4:51 PM,,,
B182-7389,2:22 AM,,,
B794-3212,1:38 PM,,,
B324-3290,7:37 AM,,,
B323-9247,4:28 PM,,,
B904-6411,12:46 PM,,,
B556-7816,2:11 PM,,,
B646-2868,2:23 AM,,,
B594-9808,8:16 AM,,,
B128-7943,2:42 PM,,,
B068-4753,9:15 AM,,,
B744-3140,5:40 AM,,,
B680-9430,5:43 AM,,,
B089-8318,2:24 PM,,,
B166-2233,2:15 PM,,,
B575-8460,2:15 AM,,,
B101-6762,3:39 PM,,,
B768-0788,12:38 PM,,,
B383-9024,12:48 PM,,,
B957-2879,10:05 AM,,,
B270-2598,2:02 PM,,,
B607-7986,6:46 AM,,,
B589-2812,10:46 AM,,,
B166-5306,2:15 AM,,,
B431-1428,4:24 AM,,,
B931-3053,11:15 AM,,,
B626-4055,6:31 AM,,,
B337-1547,11:46 AM,,,
B779-1668,2:33 PM,,,
B659-6196,1:03 PM,,,
B096-0302,4:01 AM,,,
B921-4390,7:01 AM,,,
B350-0051,2:30 AM,,,
B647-4311,10:37 AM,,,
B540-1809,7:23 AM,,,
B731-7846,4:03 PM,,,
B984-8448,2:40 PM,,,
B470-1326,12:19 PM,,,
B712-6988,4:12 PM,,,
B237-8787,12:40 PM,,,
B830-2119,2:36 PM,,,
B698-4435,2:46 AM,,,
B407-9385,7:03 AM,,,
B021-1682,7:45 AM,,,
B435-6773,9:44 AM,,,
B297-2090,2:09 AM,,,
B824-8009,8:36 AM,,,
B852-0637,10:47 AM,,,
B575-5247,3:42 AM,,,
B224-1377,3:07 AM,,,
B988-6033,11:49 AM,,,
B567-7777,4:54 AM,,,
B750-1108,1:09 PM,,,
B294-8208,7:13 AM,,,
B737-9922,11:28 AM,,,
B236-2583,4:10 PM,,,
B100-2163,11:10 AM,,,
B506-6254,2:42 AM,,,
B303-6758,2:13 PM,,,
B366-4655,11:28 AM,,,
B446-2129,5:03 AM,,,
B106-1436,4:21 PM,,,
B235-9896,1:32 PM,,,
B687-9078,4:02 PM,,,
B369-5069,6:21 AM,,,
B774-4926,7:30 AM,,,
B976-6581,12:24 PM,,,
B305-3285,10:01 AM,,,
B283-7484,3:49 PM,,,
B507-9608,10:25 AM,,,
B044-8353,11:54 AM,,,
B070-0771,4:17 PM,,,
B128-1040,2:40 PM,,,
B751-3387,12:57 PM,,,
B715-2481,4:46 PM,,,
B306-5824,10:16 AM,,,
B926-8059,3:45 PM,,,
B519-1043,1:42 PM,,,
B522-0516,3:51 AM,,,
B314-1435,1:01 PM,,,
B027-5358,10:34 AM,,,
B101-9568,2:28 AM,,,
B666-8966,4:25 PM,,,
B871-3093,10:41 AM,,,
B695-7516,2:16 PM,,,
B596-4356,4:07 AM,,,
B553-5272,4:09 PM,,,
B712-5440,1:25 PM,,,
B816-5675,3:49 AM,,,
B512-4003,5:59 AM,,,
B242-4690,4:05 AM,,,
B735-4947,12:57 PM,,,
B884-9821,2:39 PM,,,
B722-7192,2:48 PM,,,
B996-8825,11:03 AM,,,
B056-3601,2:33 PM,,,
B020-2013,9:03 AM,,,
B917-1696,3:09 PM,,,
B573-0538,8:12 AM,,,
B823-7339,3:23 AM,,,
B671-6881,9:14 AM,,,
B013-9756,11:50 AM,,,
B678-7434,11:58 AM,,,
B274-7033,10:09 AM,,,
B316-3515,10:47 AM,,,
B210-6148,10:33 AM,,,
B024-7690,7:21 AM,,,
B178-4741,4:54 AM,,,
B545-7816,6:04 AM,,,
B368-7816,2:52 AM,,,
B592-6427,1:10 PM,,,
B851-8329,3:43 PM,,,
B358-3497,4:37 AM,,,
B080-9209,11:05 AM,,,
B429-2961,9:16 AM,,,
B250-1333,4:48 PM,,,
B263-5623,11:34 AM,,,
B408-0158,8:16 AM,,,
B152-1976,2:54 PM,,,
B248-8251,8:57 AM,,,
B694-4645,3:42 PM,,,
B404-9745,6:21 AM,,,
B107-4852,8:42 AM,,,
B263-0265,4:09 PM,,,
B555-4345,2:01 AM,,,
B065-3110,5:40 AM,,,
B169-0422,7:40 AM,,,
B151-6756,3:00 AM,,,
B730-5414,3:47 PM,,,
B092-4644,4:30 PM,,,
B694-7876,3:01 AM,,,
B599-7381,9:10 AM,,,
B722-6567,3:06 PM,,,
B083-7578,8:30 AM,,,
B578-2620,12:04 PM,,,
B020-9489,7:33 AM,,,
B397-4491,4:15 PM,,,
B172-8378,3:41 AM,,,
B755-8936,10:05 AM,,,
B883-5763,3:18 PM,,,
B427-9134,9:01 AM,,,
B245-6640,2:00 AM,,,
B851-2314,2:15 AM,,,
B355-5483,3:44 AM,,,
B556-5891,3:32 AM,,,
B385-2795,9:11 AM,,,
B596-7264,5:22 AM,,,
B087-0626,1:56 PM,,,
B453-1531,7:26 AM,,,
B422-5660,10:41 AM,,,
B232-4890,9:25 AM,,,
B525-2315,7:03 AM,,,
B293-7848,10:24 AM,,,
B953-6357,12:26 PM,,,
B564-2985,7:28 AM,,,
B458-4494,7:08 AM,,,
B969-5262,8:43 AM,,,
B229-3719,2:42 PM,,,
B244-7088,3:01 AM,,,
B874-2958,11:22 AM,,,
B519-9798,3:36 PM,,,
B212-1690,7:49 AM,,,
B111-0650,1:57 PM,,,
B639-4941,3:20 PM,,,
B935-3077,6:47 AM,,,
B344-3004,6:38 AM,,,
B189-7072,10:58 AM,,,
B150-6961,3:21 AM,,,
B287-8727,12:42 PM,,,
B221-2484,2:15 PM,,,
B741-7540,3:15 PM,,,
B606-0665,10:42 AM,,,
B931-6934,10:04 AM,,,
B026-0159,7:21 AM,,,
B137-5125,3:52 PM,,,
B627-1953,3:56 AM,,,
B853-5476,11:40 AM,,,
B614-9926,9:34 AM,,,
B247-3040,8:38 AM,,,
B853-2857,8:44 AM,,,
B052-3555,4:58 AM,,,
B006-4146,5:04 AM,,,
B232-9056,12:13 PM,,,
B743-9163,12:38 PM,,,
B429-1357,2:46 PM,,,
B697-7716,3:05 AM,,,
B986-6452,4:33 AM,,,
B872-1248,11:13 AM,,,
B433-4276,8:43 AM,,,
B323-4159,2:09 AM,,,
B078-6574,4:07 PM,,,
B658-0762,9:51 AM,,,
B566-9569,8:07 AM,,,
B742-5401,2:21 PM,,,
B927-8721,11:22 AM,,,
B986-2212,2:09 AM,,,
B002-3065,7:18 AM,,,
B860-6533,8:04 AM,,,
B736-9333,6:36 AM,,,
B345-2229,4:31 PM,,,
B148-2924,9:34 AM,,,
B370-2209,6:29 AM,,,
B317-7307,6:20 AM,,,
B128-0800,4:27 PM,,,
B553-3126,4:53 AM,,,
B777-0145,2:51 AM,,,
B561-4469,10:03 AM,,,
B009-7128,11:19 AM,,,
B791-9183,2:12 PM,,,
B185-3449,7:39 AM,,,
B889-0159,2:13 AM,,,
B788-0971,12:44 PM,,,
B728-6623,12:00 PM,,,
B809-6805,4:03 PM,,,
B734-6646,3:40 AM,,,
B350-7263,8:09 AM,,,
B920-8769,8:34 AM,,,
B900-4222,4:54 PM,,,
B493-3157,9:45 AM,,,
B269-4317,4:57 AM,,,
B850-7849,4:52 PM,,,
B472-0062,3:36 PM,,,
B934-1720,3:46 PM,,,
B015-2895,9:14 AM,,,
B919-8771,3:42 AM,,,
B097-7012,2:04 PM,,,
B265-5127,2:58 AM,,,
B631-5250,7:45 AM,,,
B768-6681,3:41 PM,,,
B478-6329,11:56 AM,,,
B339-5158,11:47 AM,,,
B505-0503,11:12 AM,,,
B065-8004,7:59 AM,,,
B124-4854,12:14 PM,,,
B919-2032,11:36 AM,,,
B119-5306,5:29 AM,,,
B312-8763,9:06 AM,,,
B163-5495,3:08 AM,,,
B943-1340,5:21 AM,,,
